 5.000000e+1	3.804000e-20
 5.500000e+1	3.804000e-20
 6.000000e+1	3.828000e-20
 6.500000e+1	3.828000e-20
 7.000000e+1	3.840000e-20
 1.000000e+2	3.600000e-20
 2.000000e+2	1.800000e-20
 3.000000e+2	1.560000e-20
!-----------------------------
!
!IONIZATION
!CF3I -> CF3(+) + I
! 1.100000e+1
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + E + CF3(+) + I, Ionization
!PARAM.:  E = 11 eV, complete set
!COMMENT: L.G.Christophorou and J.K.Olthoff, J.Phys.Chem.Ref.Data 29,553,2000.
!UPDATED: 2021-03-02 11:49:54
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
   &SRList
SR(10)%Reaction            =           0,103,3,11d0,
SR(10)%EnergySigma     = 
 1.100000e+1	0.000000e+0
 1.200000e+1	2.952000e-22
 1.400000e+1	1.174000e-21
 1.600000e+1	3.324000e-21
 1.800000e+1	6.564000e-21
 2.000000e+1	8.640000e-21
 2.200000e+1	9.108000e-21
 2.400000e+1	9.600000e-21
 2.600000e+1	1.022000e-20
 2.800000e+1	1.075000e-20
 3.000000e+1	1.103000e-20
 3.200000e+1	1.128000e-20
 3.400000e+1	1.150000e-20
 3.600000e+1	1.194000e-20
 3.800000e+1	1.236000e-20
 4.000000e+1	1.248000e-20
 4.500000e+1	1.260000e-20
 5.000000e+1	1.296000e-20
 5.500000e+1	1.308000e-20
 6.000000e+1	1.332000e-20
 6.500000e+1	1.332000e-20
 7.000000e+1	1.332000e-20
 1.000000e+2	1.200000e-20
 2.000000e+2	9.600000e-21
 3.000000e+2	8.400000e-21
!-----------------------------
!
!IONIZATION
!CF3I -> CF2I(+) + F
! 1.200000e+1
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + E + CF2I(+) + F, Ionization
!PARAM.:  E = 12 eV, complete set
!COMMENT: L.G.Christophorou and J.K.Olthoff, J.Phys.Chem.Ref.Data 29,553,2000.
!UPDATED: 2021-03-02 11:50:13
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
     &SRList
SR(11)%Reaction            =           0,103,6,12d0,
SR(11)%EnergySigma     = 
 1.200000e+1	0.000000e+0
 1.340000e+1	0.000000e+0
 1.400000e+1	0.000000e+0
 1.600000e+1	1.932000e-22
 1.800000e+1	1.115000e-21
