SR(10)%Reaction            =           0,103,2,19.5d0,
SR(10)%EnergySigma     =
 1.950000e+1	0.000000e+0
 2.000000e+1	1.310000e-23
 2.100000e+1	4.310000e-23
 2.200000e+1	8.210000e-23
 2.300000e+1	1.520000e-22
 2.400000e+1	2.390000e-22
 2.500000e+1	3.480000e-22
 3.000000e+1	1.010000e-21
 4.000000e+1	2.690000e-21
 5.000000e+1	4.370000e-21
 6.000000e+1	5.710000e-21
 7.000000e+1	6.890000e-21
 8.000000e+1	8.000000e-21
 9.000000e+1	8.570000e-21
 1.000000e+2	9.160000e-21
 1.500000e+2	1.030000e-20
 2.000000e+2	9.750000e-21
 3.000000e+2	8.150000e-21
 4.000000e+2	6.640000e-21
 5.000000e+2	5.360000e-21
 1.000000e+3	3.360000e-21
!-----------------------------
!xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
/
